"1564","ID","3","3"
"1565","AN","1","4096"
"1566","AN","1","512"
"1567","AN","1","512"
"1568","ID","3","3"
"1569","ID","3","3"
"1570","ID","3","3"
"1571","ID","3","3"
"1572","ID","3","3"
"1573","AN","1","1E+16"
"1574","ID","3","3"
"1575","ID","3","3"
"1576","ID","1","2"
"1577","ID","1","1"
"1578","ID","2","2"
"1579","ID","1","1"
"1585","ID","1","2"
"1588","ID","2","2"
"1589","AN","1","2"
"1590","ID","2","2"
"1591","ID","2","2"
"1592","ID","2","2"
"1594","ID","2","2"
"1595","ID","1","1"
"1596","ID","2","2"
"1599","ID","2","2"
"1600","ID","2","2"
"1601","ID","2","2"
"1602","ID","3","3"
"1603","AN","1","20"
"1606","ID","2","2"
"1607","ID","2","2"
"1608","AN","1","30"
"1609","ID","2","3"
"1610","ID","2","2"
"1611","ID","2","2"
"1612","ID","1","1"
"1614","AN","1","24"
"1615","AN","1","16"
"1616","AN","1","17"
"1617","ID","1","1"
"1618","AN","1","4"
"1619","ID","1","1"
"1620","ID","2","2"
"1621","ID","6","6"
"1622","ID","2","2"
"1626","ID","1","1"
"1627","ID","1","1"
"1629","ID","1","1"
"1630","ID","1","1"
"1631","ID","1","1"
"1632","ID","1","2"
"1633","ID","1","1"
"1634","ID","1","3"
"1635","ID","1","1"
"1636","ID","1","2"
"1637","ID","1","1"
"1638","ID","1","1"
"1642","ID","3","3"
"1644","ID","2","2"
"1650","ID","2","2"
"1651","ID","2","2"
"1652","ID","2","2"
"1654","ID","7","7"
"1655","ID","7","7"
"1656","ID","1","1"
"1657","ID","1","1"
"1658","ID","3","3"
"1661","ID","2","2"
"1662","N0","1","9"
"1663","N0","1","3"
"1664","R","1","4"
"1675","ID","2","2"
"1678","ID","1","1"
"1679","ID","1","1"
"1680","ID","2","2"
"1681","ID","2","2"
"1684","ID","1","4"
"1685","ID","1","1"
"1686","N0","1","4"
"1687","R","1","15"
"1688","ID","1","4"
"1690","AN","1","36"
"1691","ID","1","3"
"1692","AN","1","256"
"1693","ID","1","3"
"1694","AN","1","2"
"1698","ID","1","2"
"1699","ID","1","1"
"1700","B","1","1E+16"
"1701","ID","1","1"
"1703","ID","2","2"
"1704","N","1","3"
"1705","AN","1","35"
"1706","ID","1","1"
"1707","AN","1","15"
"1713","ID","1","2"
"1714","ID","1","2"
"1715","ID","1","3"
"1719","ID","1","1"
"1720","ID","1","3"
"1721","ID","2","2"
"1722","ID","1","2"
"1727","ID","2","2"
"1729","ID","1","2"
"1730","ID","1","1"
"1731","ID","1","2"
"9998","AN","1","35"
"9999","AN","1","35"
"I01","ID","2","2"
"I02","AN","10","10"
"I03","ID","2","2"
"I04","AN","10","10"
"I05","ID","2","2"
"I06","AN","15","15"
"I07","AN","15","15"
"I08","DT","6","6"
"I09","TM","4","4"
"I11","ID","5","5"
"I12","N0","9","9"
"I13","ID","1","1"
"I14","ID","1","1"
"I15","","1","1"
"I16","N0","1","5"
"I17","ID","1","1"
"I18","ID","3","3"
"I19","ID","5","5"
"I20","AN","1","10"
"I21","AN","1","10"
"I22","ID","2","2"
"I23","AN","1","15"
"I24","AN","1","15"
"I25","DT","6","6"
"I26","TM","6","6"
"I27","ID","2","2"
"I28","N0","1","9"
"I29","ID","1","1"
"I30","N0","1","4"
"I31","N0","1","5"
"I32","ID","1","1"
"I33","ID","2","2"
"I34","ID","1","1"
"I35","DT","6","6"
"I36","TM","4","4"
"I37","ID","2","2"
"I38","ID","2","2"
"I39","AN","1","15"
"I40","ID","2","2"
"I41","DT","6","6"
"I42","TM","4","6"
"I43","ID","3","3"
"I44","AN","2","3"
"I45","AN","1","14"
"I46","AN","1","8"
"I47","AN","1","8"
"I48","AN","1","4"
"I49","AN","1","35"
"I50","AN","1","4"
"I51","AN","1","35"
"I52","AN","1","4"
"I53","AN","1","14"
"I54","AN","1","4"
"I55","AN","1","14"
"I56","ID","2","2"
"I57","AN","1","35"
"I58","ID","1","1"
"I59","AN","1","35"
"I60","ID","1","1"
"I61","ID","1","1"
"I62","ID","1","1"
"I63","ID","1","1"
"I64","AN","2","6"
"I65","","1","1"
"I66","N0","1","9"
"I67","ID","1","3"
"I68","N0","1","9"
